1,0.19641779,0.524854095,7.980194134,5.636774215,0.862340258,0.862340258,2.343419919
-1,0.01971831,0.271830986,7.126658284,6.031558389,-0.270722271,0.270722271,1.095099895
0,0.000256082,0.348783611,9.540586304,7.332174611,-0.205080306,0.205080306,2.208411694
0,0.003115265,0.348909657,7.042349043,5.551062015,-0.016749028,0.016749028,1.491287029
0,0.980314961,0.99015748,1.130426369,1.330911732,-0.022350989,0.022350989,-0.200485363
0,0.003371869,0.638246628,8.213558673,4.472070052,-0.011676343,0.011676343,3.741488621
0,0.00026738,0.779545455,9.497360932,3.294084021,0.002857844,0.002857844,6.203276911
-1,0.789825971,0.911646586,2.711889854,1.845020648,0.829302422,0.829302422,0.866869206
0,0.858851675,0.006379585,2.595873803,7.70801887,-0.019864971,0.019864971,-5.112145068
0,0.880507842,0.982823002,1.609440135,1.597861882,0.004322823,0.004322823,0.011578253
-1,0.002333722,0.002333722,7.331249698,7.330880658,-0.096798846,0.096798846,0.000369041
1,0.021312395,0.962422883,8.026830576,1.551403289,-0.505284568,0.505284568,6.475427287
-1,0.851628468,0.927623643,2.519242672,2.070169898,-0.619831911,0.619831911,0.449072774
-1,0.001949318,0.978557505,7.510831635,1.460501752,-0.459837359,0.459837359,6.050329883
0,0.002339181,0.002339181,7.328797556,7.328553466,0.286501406,0.286501406,0.00024409
0,0.200241255,0.928829916,6.418930371,1.978540266,0.028829199,0.028829199,4.440390105
-1,0.960150376,0.001503759,1.38350324,7.770374206,-0.922853431,0.922853431,-6.386870966
1,0.005249344,0.973097113,7.901432379,1.610786672,-0.11386717,0.11386717,6.290645706
0,0.009011909,0.006115224,8.609156318,8.612131692,-0.123894424,0.123894424,-0.002975375
1,0.971541502,0.975494071,1.641260313,1.529371335,0.248483031,0.248483031,0.111888978
1,0.951882845,0.90376569,1.937471378,1.901989118,-0.195018176,0.195018176,0.035482259
0,0.008413462,0.010817308,7.29597961,7.297870073,0.28447145,0.28447145,-0.001890463
0,0.003938485,0.000375094,9.155440418,9.158751341,0.000600457,0.000600457,-0.003310923
-1,0.973897912,0.007540603,1.643157376,8.01946796,0.014619693,0.014619693,-6.376310584
1,0.002612671,0.011757022,7.910202346,7.90269959,-0.224648794,0.224648794,0.007502756
1,0.977161501,0.97634584,1.624633961,1.4645646,-0.248607383,0.248607383,0.160069361
1,0.978533095,0.964221825,1.421007334,1.549517081,0.321395376,0.321395376,-0.128509747
-1,0.454172697,0.12108056,5.911905729,8.349822195,-0.298609638,0.298609638,-2.437916466
0,0.867362146,0.947839046,2.298957926,1.881413447,0.00392135,0.00392135,0.417544479
-1,0.015827338,0.979856115,7.110212584,1.330432826,-0.944270501,0.944270501,5.779779758
-1,0.950107792,0.909762858,1.920233773,1.964285159,0.222620101,0.222620101,-0.044051387
-1,0.95505618,0.010324932,1.927381427,8.66739177,0.298660256,0.298660256,-6.740010344
0,0.036006547,0.990180033,6.927440592,1.541845533,0.043102662,0.043102662,5.385595059
-1,0.490701001,0.000260112,6.210085288,9.524790422,0.197049994,0.197049994,-3.314705134
0,0.145506419,0.012482168,7.855253172,8.488700357,0.026495154,0.026495154,-0.633447185
1,0.012366738,0.586353945,8.310873102,4.874918955,-0.013834349,0.013834349,3.435954147
0,0.042929293,0.0003367,9.068053093,9.266712809,0.02258178,0.02258178,-0.198659716
1,0.586571234,0.693592365,4.943879393,4.012910226,0.247563156,0.247563156,0.930969167
-1,0.966001813,0.941523119,1.672135753,1.570204157,0.336698829,0.336698829,0.101931595
1,0.986568987,0.018315018,1.494225521,7.273057404,-0.713940445,0.713940445,-5.778831883
-1,0.001021972,0.9703628,8.156511689,1.740036912,-0.162756889,0.162756889,6.416474777
0,0.979381443,0.980412371,1.491142529,1.283153998,0.291398938,0.291398938,0.207988531
0,0.087809585,0.541974912,8.886910768,5.675120343,0.003033816,0.003033816,3.211790425
1,0.967919799,0.971929825,1.736859892,1.633915468,-0.827462716,0.827462716,0.102944424
1,0.673763441,0.595268817,4.469988365,5.019145837,0.165092,0.165092,-0.549157472
0,0.942939114,0.000637552,1.885902413,8.628302404,0.001165577,0.001165577,-6.74239999
1,0.907739938,0.008049536,1.63025563,7.95358678,-0.810755974,0.810755974,-6.32333115
0,0.00312989,0.010954617,7.037424573,7.030624481,0.007874408,0.007874408,0.006800092
0,0.916935484,0.898991935,2.219229986,2.165077183,-0.046104444,0.046104444,0.054152802
0,0.011705686,0.991638796,6.963252998,1.538048654,0.000386434,0.000386434,5.425204344
0,0.034428795,0.00312989,7.001402196,7.037476609,0.019309903,0.019309903,-0.036074414
1,0.982930299,0.980085349,1.038862211,1.549339882,0.359152031,0.359152031,-0.510477671
0,0.01236385,0.936120106,8.689482419,1.908609968,-0.021156016,0.021156016,6.780872451
1,0.810301508,0.919777459,2.895839279,2.274538624,0.190862074,0.190862074,0.621300655
0,0.578947368,0.027290448,3.476170181,6.778986736,-0.023319987,0.023319987,-3.302816556
0,0.931287525,0.00466978,1.530291484,7.885621904,0.388848186,0.388848186,-6.35533042
0,0.003257329,0.042345277,6.997603536,6.940477002,0.284391346,0.284391346,0.057126534
-1,0.665242718,0.002718447,4.253856088,8.430633096,-0.152020216,0.152020216,-4.176777007
0,0.001948052,0.976623377,7.91702994,1.595367459,-0.014656675,0.014656675,6.321662481
-1,0.965950547,0.96757195,1.736490543,1.763940687,-0.441336112,0.441336112,-0.027450144
0,0.694936709,0.958227848,3.127171469,1.852756831,-0.66540668,0.66540668,1.274414638
0,0.001517451,0.795902883,7.761474626,2.900923719,-0.204703158,0.204703158,4.860550907
-1,0.004622751,0.91117715,9.278929876,2.315483744,0.034328584,0.034328584,6.963446132
1,0.944942382,0.935979513,1.913011425,1.648647333,0.25259354,0.25259354,0.264364092
0,0.006704981,0.986590038,7.525584982,1.293796107,0.159354155,0.159354155,6.231788875
1,0.629359908,0.000383289,4.903155632,9.137338021,-0.181257365,0.181257365,-4.234182389
0,0.001352265,0.015551048,7.876529053,7.854806376,0.071501753,0.071501753,0.021722677
0,0.00044833,0.00044833,8.980940948,8.980421483,0.011697932,0.011697932,0.000519465
0,0.961195595,0.961195595,1.610902574,1.505779857,-0.070835774,0.070835774,0.105122717
0,0.000620155,0.000620155,8.656086935,8.655989843,-0.002395115,0.002395115,9.71E-05
0,0.698377168,0.411024063,3.874856582,6.228511256,0.092555898,0.092555898,-2.353654674
0,0.952968996,0.945612191,1.92933296,1.93861423,0.184734801,0.184734801,-0.00928127
-1,0.000720202,0.002520706,8.506566189,8.50634694,0.053665097,0.053665097,0.000219249
0,0.784576959,0.502341555,3.445525734,5.410366755,0.038025166,0.038025166,-1.96484102
0,0.592385218,0.030235162,3.930404302,7.336874976,-0.07436919,0.07436919,-3.406470674
0,0.983899821,0.992844365,1.143433004,1.371090727,-0.010061967,0.010061967,-0.227657723
0,0.911057692,0.016025641,2.192803114,7.691545918,-0.154985108,0.154985108,-5.498742804
1,0.003375527,0.765400844,8.345946892,3.506501243,0.021921811,0.021921811,4.839445649
0,0.715267176,0.001526718,2.170897479,7.755198511,-0.01066051,0.01066051,-5.584301031
-1,0.994545455,0.990909091,1.446914394,1.450339403,-0.38694246,0.38694246,-0.003425009
-1,0.955323902,0.007073716,1.803442545,8.461158889,-0.019818392,0.019818392,-6.657716344
0,0.002162162,0.007567568,7.407566816,7.409470858,-0.018508748,0.018508748,-0.001904042
-1,0.072207792,0.102857143,9.129896963,8.994945296,-0.701690752,0.701690752,0.134951667
-1,0.014976959,0.140841014,8.682395969,7.973509729,0.648270437,0.648270437,0.70888624
-1,0.936421435,0.93551317,1.390703906,1.456909599,0.782241684,0.782241684,-0.066205693
1,0.014134276,0.891342756,7.596022867,2.321337029,-0.620539272,0.620539272,5.274685838
0,0.001512859,0.001512859,7.764908973,7.764265863,0.236395545,0.236395545,0.00064311
-1,0.50174703,0.002236198,6.091402005,9.450742272,0.294401431,0.294401431,-3.359340267
0,0.819907212,0.750316322,3.107360298,3.263985589,-0.043509467,0.043509467,-0.156625291
-1,0.321936543,0.066466083,6.878449817,8.480983271,0.009415874,0.009415874,-1.602533454
0,0.556761646,0.646540027,5.363782193,4.648362404,-0.701241605,0.701241605,0.715419789
1,0.939276486,0.001937984,1.859539008,8.614450375,0.046622359,0.046622359,-6.754911367
0,0.028965517,0.986206897,7.125919948,1.310662557,-0.427494417,0.427494417,5.815257392
0,0.001381215,0.936740331,8.771492688,1.942060838,-0.028878179,0.028878179,6.82943185
1,0.021400183,0.454295323,8.615357834,5.829256535,0.237965564,0.237965564,2.786101298
0,0.004480956,0.537714712,7.773783885,4.339018345,0.48211092,0.48211092,3.43476554
-1,0.915134371,0.001414427,1.247429937,7.831596097,-0.475411918,0.475411918,-6.584166159
1,0.900551001,0.889665368,2.459238412,2.539654729,-0.87668556,0.87668556,-0.080416317
1,0.238159221,0.709439033,7.256118567,3.718124324,0.617538461,0.617538461,3.537994243
0,0.960252936,0.983739837,1.212998634,1.556925044,0.008607801,0.008607801,-0.34392641
1,0.000412456,0.003299649,9.06378645,9.061553952,-0.239656392,0.239656392,0.002232499
-1,0.898633678,0.862813885,2.305922574,2.653439416,-0.514787839,0.514787839,-0.347516841
0,0.000288559,0.000288559,9.421540994,9.421223033,-0.001322484,0.001322484,0.000317961
0,0.036635007,0.222523745,7.125704029,6.297689044,0.07228649,0.07228649,0.828014985
1,0.968619247,0.966527197,1.755115357,1.753204671,0.730781643,0.730781643,0.001910686
1,0.103991864,0.564454615,8.385838079,5.239246124,-0.204472909,0.204472909,3.146591955
0,0.000489836,0.003183933,8.891906974,8.888989576,-0.006174496,0.006174496,0.002917398
0,0.164606572,0.001205909,7.485456567,8.684256864,-0.011175301,0.011175301,-1.198800297
-1,0.000482742,0.691045136,8.90644195,4.293745581,0.171778647,0.171778647,4.612696369
1,0.044554455,0.914191419,6.797892686,2.002363291,0.537982997,0.537982997,4.795529395
0,0.010486891,0.001498127,7.766406528,7.774605789,0.181200458,0.181200458,-0.008199261
0,0.413430534,0.496284873,6.791632235,6.133188362,0.0396217,0.0396217,0.658443873
1,0.971698113,0.935849057,1.589949962,1.839002444,-0.137129313,0.137129313,-0.249052482
0,0.952513966,0.00174581,1.748547448,8.536493325,-0.00534383,0.00534383,-6.787945877
0,0.956349206,0.944444444,1.575011173,1.845223187,-0.671126877,0.671126877,-0.270212015
-1,0.927381746,0.976015989,1.540611309,1.65079102,0.378928589,0.378928589,-0.110179712
0,0.909206754,0.58266964,2.336514207,4.470282957,-0.318728975,0.318728975,-2.13376875
0,0.021674877,0.963546798,7.47551572,1.229704689,0.041646527,0.041646527,6.245811031
1,0.975360577,0.017427885,1.578206175,7.959140679,-0.022955594,0.022955594,-6.380934504
-1,0.768218004,0.004286589,2.950005877,8.663231872,0.101835493,0.101835493,-5.713225995
-1,0.975594493,0.001251564,1.443565542,7.953852783,0.335745017,0.335745017,-6.510287241
0,0.00228833,0.986270023,7.350533154,1.537375092,0.050565084,0.050565084,5.813158062
-1,0.805555556,0.016975309,3.181291467,8.127518416,-0.722682911,0.722682911,-4.946226949
0,0.913146654,0.002610346,2.052980969,8.920462297,-0.001794832,0.001794832,-6.867481328
1,0.000676819,0.715397631,8.568590745,3.590167396,-0.939665649,0.939665649,4.978423349
-1,0.937735849,0.960377358,1.886609096,1.652240251,-0.350293149,0.350293149,0.234368845
-1,0.006193694,0.039977477,8.053145905,7.956175226,-0.281078505,0.281078505,0.096970679
0,0.932647334,0.950109136,1.875197798,1.818606809,0.513343627,0.513343627,0.056590989
-1,0.766520428,0.002879079,3.159604456,9.469988043,-0.710545051,0.710545051,-6.310383587
-1,0.411181602,0.000396511,6.582507235,9.103208681,-0.410535614,0.410535614,-2.520701447
-1,0.966155811,0.893997446,1.385950086,1.674597005,0.95666843,0.95666843,-0.288646919
0,0.960526316,0.972039474,1.558933124,1.6857428,-0.003737261,0.003737261,-0.126809676
1,0.984520124,0.011351909,1.548336317,7.442728336,0.011713376,0.011713376,-5.894392019
0,0.001660578,0.933576885,8.587154665,1.745156514,0.00474471,0.00474471,6.841998152
0,0.003703704,0.983333333,6.869201735,1.460185429,0.001396913,0.001396913,5.409016306
0,0.805362922,0.798428109,3.128666191,3.246185233,-0.102251042,0.102251042,-0.117519042
0,0.017278157,0.553327645,8.989983795,5.430040142,-0.006309304,0.006309304,3.559943652
